Defined Class,Method ID,Line Number,Path
ActiveRecord::LogSubscriber,logger,76,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/log_subscriber.rb
#<Class:ActiveRecord::Base>,logger,11,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/core_ext/module/attribute_accessors.rb
Logger,debug?,273,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/2.1.0/logger.rb
ActiveSupport::Notifications::Fanout::Subscribers::Evented,finish,95,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/notifications/fanout.rb
ActiveRecord::ExplainSubscriber,finish,10,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/explain_subscriber.rb
#<Class:ActiveRecord::ExplainRegistry>,collect?,11,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/explain_subscriber.rb
ActiveSupport::PerThreadRegistry,per_thread_registry_instance,48,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/per_thread_registry.rb
ActiveRecord::ExplainRegistry,collect?,21,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/explain_registry.rb
ActiveRecord::Associations::Association,build_record,254,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/associations/association.rb
ActiveRecord::Reflection::AssociationReflection,build_association,188,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/reflection.rb
ActiveRecord::Reflection::AssociationReflection,klass,177,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/reflection.rb
ActiveRecord::Inheritance::ClassMethods,new,17,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/inheritance.rb
ActiveRecord::Inheritance::ClassMethods,abstract_class?,96,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/inheritance.rb
ActiveRecord::Inheritance::ClassMethods,subclass_from_attributes?,175,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/inheritance.rb
ActiveRecord::ModelSchema::ClassMethods,columns_hash,216,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/model_schema.rb
ActiveRecord::ModelSchema::ClassMethods,inheritance_column,159,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/model_schema.rb
ActiveRecord::ModelSchema::ClassMethods,inheritance_column,159,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/model_schema.rb
ActiveRecord::Core,initialize,170,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/core.rb
ActiveRecord::Locking::Optimistic::ClassMethods,column_defaults,167,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/locking/optimistic.rb
NilClass,duplicable?,34,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/core_ext/object/duplicable.rb
NilClass,duplicable?,34,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/core_ext/object/duplicable.rb
NilClass,duplicable?,34,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/core_ext/object/duplicable.rb
NilClass,duplicable?,34,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/core_ext/object/duplicable.rb
NilClass,duplicable?,34,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/core_ext/object/duplicable.rb
NilClass,duplicable?,34,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/core_ext/object/duplicable.rb
ActiveRecord::ModelSchema::ClassMethods,initialize_attributes,325,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/model_schema.rb
ActiveRecord::ModelSchema::ClassMethods,column_types,220,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/model_schema.rb
ActiveRecord::Core,init_internals,436,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/core.rb
ActiveRecord::AttributeMethods::PrimaryKey::ClassMethods,primary_key,64,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/attribute_methods/primary_key.rb
ActiveRecord::Core,init_changed_attributes,456,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/core.rb
ActiveRecord::ModelSchema::ClassMethods,columns,207,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/model_schema.rb
ActiveRecord::AttributeMethods::Dirty,_field_changed?,87,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/attribute_methods/dirty.rb
ActiveRecord::AttributeMethods,column_for_attribute,321,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/attribute_methods.rb
ActiveRecord::ModelSchema::ClassMethods,columns_hash,216,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/model_schema.rb
ActiveRecord::ConnectionAdapters::Column,number?,49,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/connection_adapters/column.rb
ActiveRecord::AttributeMethods::Dirty,changes_from_nil_to_empty_string?,100,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/attribute_methods/dirty.rb
ActiveRecord::AttributeMethods::Dirty,changes_from_zero_to_string?,108,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/attribute_methods/dirty.rb
ActiveRecord::ConnectionAdapters::Column,type_cast,91,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/connection_adapters/column.rb
ActiveRecord::AttributeMethods::Dirty,_field_changed?,87,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/attribute_methods/dirty.rb
ActiveRecord::AttributeMethods,column_for_attribute,321,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/attribute_methods.rb
ActiveRecord::ModelSchema::ClassMethods,columns_hash,216,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/model_schema.rb
ActiveRecord::ConnectionAdapters::Column,number?,49,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/connection_adapters/column.rb
ActiveRecord::ConnectionAdapters::Column,type_cast,91,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/connection_adapters/column.rb
ActiveRecord::AttributeMethods::Dirty,_field_changed?,87,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/attribute_methods/dirty.rb
ActiveRecord::AttributeMethods,column_for_attribute,321,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/attribute_methods.rb
ActiveRecord::ModelSchema::ClassMethods,columns_hash,216,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/model_schema.rb
ActiveRecord::ConnectionAdapters::Column,number?,49,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/connection_adapters/column.rb
ActiveRecord::ConnectionAdapters::Column,type_cast,91,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/connection_adapters/column.rb
ActiveRecord::AttributeMethods::Dirty,_field_changed?,87,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/attribute_methods/dirty.rb
ActiveRecord::AttributeMethods,column_for_attribute,321,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/attribute_methods.rb
ActiveRecord::ModelSchema::ClassMethods,columns_hash,216,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/model_schema.rb
ActiveRecord::ConnectionAdapters::Column,number?,49,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/connection_adapters/column.rb
ActiveRecord::AttributeMethods::Dirty,changes_from_nil_to_empty_string?,100,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/attribute_methods/dirty.rb
NilClass,blank?,46,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/core_ext/object/blank.rb
ActiveRecord::AttributeMethods::Dirty,_field_changed?,87,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/attribute_methods/dirty.rb
ActiveRecord::AttributeMethods,column_for_attribute,321,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/attribute_methods.rb
ActiveRecord::ModelSchema::ClassMethods,columns_hash,216,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/model_schema.rb
ActiveRecord::ConnectionAdapters::Column,number?,49,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/connection_adapters/column.rb
ActiveRecord::ConnectionAdapters::Column,type_cast,91,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/connection_adapters/column.rb
ActiveRecord::AttributeMethods::Dirty,_field_changed?,87,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/attribute_methods/dirty.rb
ActiveRecord::AttributeMethods,column_for_attribute,321,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/attribute_methods.rb
ActiveRecord::ModelSchema::ClassMethods,columns_hash,216,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/model_schema.rb
ActiveRecord::ConnectionAdapters::Column,number?,49,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/connection_adapters/column.rb
ActiveRecord::ConnectionAdapters::Column,type_cast,91,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/connection_adapters/column.rb
ActiveRecord::Inheritance,ensure_proper_type,201,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/inheritance.rb
ActiveRecord::Inheritance::ClassMethods,finder_needs_type_condition?,45,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/inheritance.rb
ActiveRecord::Scoping,populate_with_current_scope_attributes,22,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/scoping.rb
ActiveRecord::Scoping::Named::ClassMethods,scope_attributes?,47,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/scoping/named.rb
ActiveRecord::Scoping::ClassMethods,current_scope,13,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/scoping.rb
ActiveRecord::Inheritance::ClassMethods,base_class,66,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/inheritance.rb
#<Class:ActiveRecord::Scoping::ScopeRegistry>,value_for,14,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/scoping.rb
ActiveSupport::PerThreadRegistry,per_thread_registry_instance,48,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/per_thread_registry.rb
ActiveRecord::Scoping::ScopeRegistry,value_for,62,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/scoping.rb
ActiveRecord::Scoping::ScopeRegistry,raise_invalid_scope_type!,75,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/scoping.rb
#<Class:ActiveRecord::Base>,default_scopes,48,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/scoping/named.rb
ActiveRecord::Core,init_attributes,467,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/core.rb
ActiveRecord::AttributeAssignment,assign_attributes,14,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/attribute_assignment.rb
ActiveSupport::HashWithIndifferentAccess,stringify_keys,222,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/hash_with_indifferent_access.rb
ActionController::Parameters,dup,323,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_controller/metal/strong_parameters.rb
ActiveSupport::HashWithIndifferentAccess,dup,179,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/hash_with_indifferent_access.rb
ActionController::Parameters,initialize,124,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_controller/metal/strong_parameters.rb
ActiveSupport::HashWithIndifferentAccess,initialize,57,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/hash_with_indifferent_access.rb
ActiveSupport::HashWithIndifferentAccess,update,124,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/hash_with_indifferent_access.rb
#<Class:ActionController::Parameters>,permit_all_parameters,41,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/core_ext/class/attribute_accessors.rb
ActiveSupport::HashWithIndifferentAccess,default,66,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/hash_with_indifferent_access.rb
ActiveModel::ForbiddenAttributesProtection,sanitize_for_mass_assignment,19,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activemodel-4.0.4/lib/active_model/forbidden_attributes_protection.rb
ActionController::Parameters,permitted?,142,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_controller/metal/strong_parameters.rb
ActiveRecord::AttributeAssignment,_assign_attribute,41,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/attribute_assignment.rb
#<Module:0x007fccdccaa020>,__temp__36f6d6d656e6475627=,20,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/attribute_methods/write.rb
ActiveRecord::AttributeMethods::Dirty,write_attribute,57,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/attribute_methods/dirty.rb
ActiveModel::Dirty,attribute_changed?,148,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activemodel-4.0.4/lib/active_model/dirty.rb
ActiveModel::Dirty,changed_attributes,141,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activemodel-4.0.4/lib/active_model/dirty.rb
ActiveRecord::AttributeMethods,clone_attribute_value,370,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/attribute_methods.rb
ActiveRecord::AttributeMethods::Read,read_attribute,80,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/attribute_methods/read.rb
ActiveRecord::AttributeMethods::Read::ClassMethods,cache_attribute?,29,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/attribute_methods/read.rb
ActiveRecord::AttributeMethods::Read::ClassMethods,cached_attributes,24,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/attribute_methods/read.rb
Set,include?,204,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/2.1.0/set.rb
ActiveRecord::ConnectionAdapters::Column,type_cast,91,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/connection_adapters/column.rb
NilClass,duplicable?,34,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/core_ext/object/duplicable.rb
ActiveRecord::AttributeMethods::Dirty,_field_changed?,87,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/attribute_methods/dirty.rb
ActiveRecord::AttributeMethods,column_for_attribute,321,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/attribute_methods.rb
ActiveRecord::ModelSchema::ClassMethods,columns_hash,216,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/model_schema.rb
ActiveRecord::ConnectionAdapters::Column,number?,49,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/connection_adapters/column.rb
ActiveRecord::ConnectionAdapters::Column,type_cast,91,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/connection_adapters/column.rb
ActiveRecord::AttributeMethods::Write,write_attribute,32,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/attribute_methods/write.rb
ActiveRecord::AttributeMethods,column_for_attribute,321,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/attribute_methods.rb
ActiveRecord::ModelSchema::ClassMethods,columns_hash,216,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/model_schema.rb
ActiveRecord::ConnectionAdapters::Column,binary?,70,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/connection_adapters/column.rb
ActiveRecord::AttributeMethods::Write,type_cast_attribute_for_write,58,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/attribute_methods/write.rb
ActiveRecord::ConnectionAdapters::Column,type_cast_for_write,75,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/connection_adapters/column.rb
ActiveRecord::ConnectionAdapters::Column,number?,49,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/connection_adapters/column.rb
ActiveRecord::AttributeAssignment,_assign_attribute,41,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/attribute_assignment.rb
#<Module:0x007fccdccaa020>,__temp__26f64697=,20,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/attribute_methods/write.rb
ActiveRecord::AttributeMethods::Dirty,write_attribute,57,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/attribute_methods/dirty.rb
ActiveModel::Dirty,attribute_changed?,148,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activemodel-4.0.4/lib/active_model/dirty.rb
ActiveModel::Dirty,changed_attributes,141,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activemodel-4.0.4/lib/active_model/dirty.rb
ActiveRecord::AttributeMethods,clone_attribute_value,370,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/attribute_methods.rb
ActiveRecord::AttributeMethods::Read,read_attribute,80,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/attribute_methods/read.rb
ActiveRecord::AttributeMethods::Read::ClassMethods,cache_attribute?,29,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/attribute_methods/read.rb
ActiveRecord::AttributeMethods::Read::ClassMethods,cached_attributes,24,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/attribute_methods/read.rb
Set,include?,204,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/2.1.0/set.rb
ActiveRecord::ConnectionAdapters::Column,type_cast,91,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/connection_adapters/column.rb
NilClass,duplicable?,34,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/core_ext/object/duplicable.rb
ActiveRecord::AttributeMethods::Dirty,_field_changed?,87,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/attribute_methods/dirty.rb
ActiveRecord::AttributeMethods,column_for_attribute,321,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/attribute_methods.rb
ActiveRecord::ModelSchema::ClassMethods,columns_hash,216,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/model_schema.rb
ActiveRecord::ConnectionAdapters::Column,number?,49,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/connection_adapters/column.rb
ActiveRecord::ConnectionAdapters::Column,type_cast,91,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/connection_adapters/column.rb
ActiveRecord::AttributeMethods::Write,write_attribute,32,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/attribute_methods/write.rb
ActiveRecord::AttributeMethods,column_for_attribute,321,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/attribute_methods.rb
ActiveRecord::ModelSchema::ClassMethods,columns_hash,216,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/model_schema.rb
ActiveRecord::ConnectionAdapters::Column,binary?,70,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/connection_adapters/column.rb
ActiveRecord::AttributeMethods::Write,type_cast_attribute_for_write,58,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/attribute_methods/write.rb
ActiveRecord::ConnectionAdapters::Column,type_cast_for_write,75,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/connection_adapters/column.rb
ActiveRecord::ConnectionAdapters::Column,number?,49,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/connection_adapters/column.rb
ActiveRecord::Associations::Association,initialize_attributes,175,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/associations/association.rb
ActiveRecord::Reflection::AssociationReflection,foreign_key,204,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/reflection.rb
ActiveRecord::Reflection::AssociationReflection,type,212,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/reflection.rb
ActiveRecord::Associations::CollectionAssociation,create_scope,474,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/associations/collection_association.rb
ActiveRecord::Associations::CollectionAssociation,scope,381,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/associations/collection_association.rb
ActiveRecord::Associations::Association,scope,86,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/associations/association.rb
ActiveRecord::Associations::Association,target_scope,128,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/associations/association.rb
ActiveRecord::Associations::Association,klass,122,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/associations/association.rb
ActiveRecord::Reflection::AssociationReflection,klass,177,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/reflection.rb
